0	0
0.0078125	0.0275169
0.015625	0.0758458
0.0234375	0.118009
0.03125	0.154256
0.0390625	0.18503
0.046875	0.210952
0.0546875	0.232766
0.0625	0.251251
0.0703125	0.267135
0.078125	0.281036
0.0859375	0.293424
0.09375	0.304616
0.101562	0.314794
0.109375	0.324032
0.117188	0.33233
0.125	0.339641
0.132812	0.345897
0.140625	0.35103
0.148438	0.354979
0.15625	0.357702
0.164062	0.359177
0.171875	0.359405
0.179688	0.35841
0.1875	0.356236
0.195312	0.352948
0.203125	0.348624
0.210938	0.343359
0.21875	0.337255
0.226562	0.330419
0.234375	0.322964
0.242188	0.314997
0.25	0.306624
0.257812	0.297943
0.265625	0.289041
0.273438	0.279997
0.28125	0.270878
0.289062	0.261737
0.296875	0.252618
0.304688	0.243552
0.3125	0.234563
0.320312	0.225664
0.328125	0.216861
0.335938	0.208153
0.34375	0.199538
0.351562	0.191006
0.359375	0.182548
0.367188	0.174152
0.375	0.165807
0.382812	0.157501
0.390625	0.149223
0.398438	0.140963
0.40625	0.132712
0.414062	0.124463
0.421875	0.116209
0.429688	0.107945
0.4375	0.0996679
0.445312	0.0913747
0.453125	0.0830633
0.460938	0.0747327
0.46875	0.0663824
0.476562	0.0580124
0.484375	0.0496231
0.492188	0.0412153
0.5	0.0327896
0.507812	0.0243472
0.515625	0.015889
0.523438	0.00741608
0.53125	-0.00107073
0.539062	-0.00957049
0.546875	-0.0180824
0.554688	-0.0266059
0.5625	-0.0351404
0.570312	-0.0436854
0.578125	-0.0522406
0.585938	-0.0608058
0.59375	-0.0693807
0.601562	-0.0779652
0.609375	-0.0865591
0.617188	-0.095162
0.625	-0.103774
0.632812	-0.112393
0.640625	-0.121019
0.648438	-0.129651
0.65625	-0.138286
0.664062	-0.146922
0.671875	-0.155557
0.679688	-0.164186
0.6875	-0.172805
0.695312	-0.18141
0.703125	-0.189997
0.710938	-0.19856
0.71875	-0.207097
0.726562	-0.215607
0.734375	-0.224091
0.742188	-0.232558
0.75	-0.24102
0.757812	-0.249502
0.765625	-0.258042
0.773438	-0.266694
0.78125	-0.275532
0.789062	-0.284657
0.796875	-0.294193
0.804688	-0.304296
0.8125	-0.315144
0.820312	-0.326936
0.828125	-0.339873
0.835938	-0.354141
0.84375	-0.369874
0.851562	-0.387114
0.859375	-0.405754
0.867188	-0.42548
0.875	-0.445706
0.882812	-0.465526
0.890625	-0.483678
0.898438	-0.498559
0.90625	-0.508292
0.914062	-0.510874
0.921875	-0.504395
0.929688	-0.487325
0.9375	-0.458833
0.945312	-0.419048
0.953125	-0.369209
0.960938	-0.311615
0.96875	-0.24936
0.976562	-0.18595
0.984375	-0.124753
0.992188	-0.0687567
1	0
