0	0
0.0078125	0.0157813
0.015625	0.0443024
0.0234375	0.0702527
0.03125	0.0937582
0.0390625	0.114962
0.046875	0.134021
0.0546875	0.151104
0.0625	0.166387
0.0703125	0.180053
0.078125	0.19228
0.0859375	0.203245
0.09375	0.213111
0.101562	0.22203
0.109375	0.230137
0.117188	0.237548
0.125	0.244359
0.132812	0.250648
0.140625	0.256474
0.148438	0.26188
0.15625	0.26689
0.164062	0.27152
0.171875	0.27577
0.179688	0.279635
0.1875	0.283102
0.195312	0.286152
0.203125	0.288766
0.210938	0.290921
0.21875	0.292596
0.226562	0.293768
0.234375	0.294419
0.242188	0.294531
0.25	0.294091
0.257812	0.293087
0.265625	0.291514
0.273438	0.289367
0.28125	0.286648
0.289062	0.283361
0.296875	0.279515
0.304688	0.275122
0.3125	0.270199
0.320312	0.264765
0.328125	0.258841
0.335938	0.252454
0.34375	0.24563
0.351562	0.238399
0.359375	0.23079
0.367188	0.222834
0.375	0.214564
0.382812	0.206012
0.390625	0.197208
0.398438	0.188184
0.40625	0.178968
0.414062	0.16959
0.421875	0.160075
0.429688	0.150449
0.4375	0.140735
0.445312	0.130952
0.453125	0.12112
0.460938	0.111255
0.46875	0.101371
0.476562	0.0914817
0.484375	0.0815962
0.492188	0.0717234
0.5	0.06187
0.507812	0.052041
0.515625	0.04224
0.523438	0.0324693
0.53125	0.0227297
0.539062	0.0130211
0.546875	0.00334213
0.554688	-0.00630958
0.5625	-0.0159373
0.570312	-0.0255453
0.578125	-0.0351389
0.585938	-0.0447243
0.59375	-0.0543088
0.601562	-0.063901
0.609375	-0.0735107
0.617188	-0.0831492
0.625	-0.0928294
0.632812	-0.102566
0.640625	-0.112376
0.648438	-0.122277
0.65625	-0.132292
0.664062	-0.142442
0.671875	-0.152755
0.679688	-0.163257
0.6875	-0.173979
0.695312	-0.184953
0.703125	-0.19621
0.710938	-0.207784
0.71875	-0.219706
0.726562	-0.232002
0.734375	-0.244698
0.742188	-0.257807
0.75	-0.271334
0.757812	-0.285268
0.765625	-0.299581
0.773438	-0.314218
0.78125	-0.329099
0.789062	-0.344107
0.796875	-0.35909
0.804688	-0.373851
0.8125	-0.388147
0.820312	-0.401688
0.828125	-0.414139
0.835938	-0.425122
0.84375	-0.434226
0.851562	-0.441017
0.859375	-0.445055
0.867188	-0.445918
0.875	-0.443223
0.882812	-0.436654
0.890625	-0.425985
0.898438	-0.411113
0.90625	-0.392066
0.914062	-0.369023
0.921875	-0.342314
0.929688	-0.31241
0.9375	-0.279904
0.945312	-0.245484
0.953125	-0.209899
0.960938	-0.173919
0.96875	-0.138301
0.976562	-0.103753
0.984375	-0.0709055
0.992188	-0.0402937
1	0
