1	1
0.992188	0.93995
0.984375	0.816015
0.976562	0.702023
0.96875	0.605667
0.960938	0.530391
0.953125	0.475336
0.945312	0.437348
0.9375	0.412314
0.929688	0.396242
0.921875	0.385808
0.914062	0.378544
0.90625	0.372783
0.898438	0.367497
0.890625	0.362105
0.882812	0.356316
0.875	0.350012
0.867188	0.343166
0.859375	0.335804
0.851562	0.327971
0.84375	0.319727
0.835938	0.311132
0.828125	0.302245
0.820312	0.293124
0.8125	0.283823
0.804688	0.274391
0.796875	0.264872
0.789062	0.255306
0.78125	0.245726
0.773438	0.23616
0.765625	0.226631
0.757812	0.217158
0.75	0.207754
0.742188	0.198428
0.734375	0.189188
0.726562	0.180035
0.71875	0.170972
0.710938	0.161997
0.703125	0.153107
0.695312	0.144299
0.6875	0.135568
0.679688	0.126909
0.671875	0.118317
0.664062	0.109788
0.65625	0.101316
0.648438	0.0928963
0.640625	0.0845257
0.632812	0.0762002
0.625	0.0679167
0.617188	0.0596724
0.609375	0.051465
0.601562	0.0432926
0.59375	0.0351538
0.585938	0.0270475
0.578125	0.0189728
0.570312	0.0109293
0.5625	0.00291653
0.554688	-0.0050655
0.546875	-0.0130167
0.539062	-0.0209369
0.53125	-0.0288257
0.523438	-0.0366825
0.515625	-0.0445067
0.507812	-0.0522977
0.5	-0.0600544
0.492188	-0.067776
0.484375	-0.0754614
0.476562	-0.0831095
0.46875	-0.090719
0.460938	-0.0982888
0.453125	-0.105818
0.445312	-0.113305
0.4375	-0.120749
0.429688	-0.12815
0.421875	-0.135508
0.414062	-0.142825
0.40625	-0.150101
0.398438	-0.157342
0.390625	-0.164551
0.382812	-0.171738
0.375	-0.178911
0.367188	-0.186083
0.359375	-0.193272
0.351562	-0.200497
0.34375	-0.20778
0.335938	-0.215148
0.328125	-0.222631
0.320312	-0.23026
0.3125	-0.238065
0.304688	-0.246077
0.296875	-0.254323
0.289062	-0.262821
0.28125	-0.27158
0.273438	-0.280596
0.265625	-0.289842
0.257812	-0.299273
0.25	-0.308814
0.242188	-0.318361
0.234375	-0.327777
0.226562	-0.336895
0.21875	-0.345516
0.210938	-0.353415
0.203125	-0.360351
0.195312	-0.366072
0.1875	-0.370331
0.179688	-0.372896
0.171875	-0.373567
0.164062	-0.372184
0.15625	-0.368646
0.148438	-0.362909
0.140625	-0.354998
0.132812	-0.345001
0.125	-0.333068
0.117188	-0.319401
0.109375	-0.304239
0.101562	-0.287848
0.09375	-0.270497
0.0859375	-0.252438
0.078125	-0.233884
0.0703125	-0.214983
0.0625	-0.195802
0.0546875	-0.176316
0.046875	-0.156403
0.0390625	-0.135867
0.03125	-0.114454
0.0234375	-0.0918928
0.015625	-0.0679215
0.0078125	-0.0423009
0	0
