1			0			0			6			-0.166667			-0.166667
2			0			-1			4.83333			-0.206897			-0.206897
3			0			-1			4.7931			-0.208633			-0.208633
4			0			-1			4.79137			-0.208709			-0.208709
5			0			-1			4.79129			-0.208712			-0.208712
6			0			-1			4.79129			-0.208712			-0.208712
7			0			-1			4.79129			-0.208712			-0.208712
8			0			-1			4.79129			-0.208712			-0.208712
9			0			-1			4.79129			-0.208712			-0.208712
10			0			-1			4.79129			-0.208712			-0.208712
11			0			-1			4.79129			-0.208712			-0.208712
12			0			-1			4.79129			-0.208712			-0.208712
13			0			-1			4.79129			-0.208712			-0.208712
14			0			-1			4.79129			-0.208712			-0.208712
15			0			-1			4.79129			-0.208712			-0.208712
16			0			-1			4.79129			-0.208712			-0.208712
17			0			-1			4.79129			-0.208712			-0.208712
18			0			-1			4.79129			-0.208712			-0.208712
19			0			-1			4.79129			-0.208712			-0.208712
20			0			-1			4.79129			-0.208712			-0.208712
21			0			-1			4.79129			-0.208712			-0.208712
22			0			-1			4.79129			-0.208712			-0.208712
23			0			-1			4.79129			-0.208712			-0.208712
24			0			-1			4.79129			-0.208712			-0.208712
25			0			-1			4.79129			-0.208712			-0.208712
26			0			-1			4.79129			-0.208712			-0.208712
27			0			-1			4.79129			-0.208712			-0.208712
28			0			-1			4.79129			-0.208712			-0.208712
29			0			-1			4.79129			-0.208712			-0.208712
30			0			-1			4.79129			-0.208712			-0.208712
31			0			-1			4.79129			-0.208712			-0.208712
32			0			-1			4.79129			-0.208712			-0.208712
33			0			-1			4.79129			-0.208712			-0.208712
34			0			-1			4.79129			-0.208712			-0.208712
35			0			-1			4.79129			-0.208712			-0.208712
36			0			-1			4.79129			-0.208712			-0.208712
37			0			-1			4.79129			-0.208712			-0.208712
38			0			-1			4.79129			-0.208712			-0.208712
39			0			-1			4.79129			-0.208712			-0.208712
40			0			-1			4.79129			-0.208712			-0.208712
41			0			-1			4.79129			-0.208712			-0.208712
42			0			-1			4.79129			-0.208712			-0.208712
43			0			-1			4.79129			-0.208712			-0.208712
44			0			-1			4.79129			-0.208712			-0.208712
45			0			-1			4.79129			-0.208712			-0.208712
46			0			-1			4.79129			-0.208712			-0.208712
47			0			-1			4.79129			-0.208712			-0.208712
48			0			-1			4.79129			-0.208712			-0.208712
49			0			-1			4.79129			-0.208712			-0.208712
50			0			-1			4.79129			-0.208712			-0.208712
51			0			-1			4.79129			-0.208712			-0.208712
52			0			-1			4.79129			-0.208712			-0.208712
53			0			-1			4.79129			-0.208712			-0.208712
54			0			-1			4.79129			-0.208712			-0.208712
55			0			-1			4.79129			-0.208712			-0.208712
56			0			-1			4.79129			-0.208712			-0.208712
57			0			-1			4.79129			-0.208712			-0.208712
58			0			-1			4.79129			-0.208712			-0.208712
59			0			-1			4.79129			-0.208712			-0.208712
60			0			-1			4.79129			-0.208712			-0.208712
61			0			-1			4.79129			-0.208712			-0.208712
62			0			-1			4.79129			-0.208712			-0.208712
63			0			-1			4.79129			-0.208712			-0.208712
64			0			-1			4.79129			-0.208712			-0.208712
65			0			-1			4.79129			-0.208712			-0.208712
66			0			-1			4.79129			-0.208712			-0.208712
67			0			-1			4.79129			-0.208712			-0.208712
68			0			-1			4.79129			-0.208712			-0.208712
69			0			-1			4.79129			-0.208712			-0.208712
70			0			-1			4.79129			-0.208712			-0.208712
71			0			-1			4.79129			-0.208712			-0.208712
72			0			-1			4.79129			-0.208712			-0.208712
73			0			-1			4.79129			-0.208712			-0.208712
74			0			-1			4.79129			-0.208712			-0.208712
75			0			-1			4.79129			-0.208712			-0.208712
76			0			-1			4.79129			-0.208712			-0.208712
77			0			-1			4.79129			-0.208712			-0.208712
78			0			-1			4.79129			-0.208712			-0.208712
79			0			-1			4.79129			-0.208712			-0.208712
80			0			-1			4.79129			-0.208712			-0.208712
81			0			-1			4.79129			-0.208712			-0.208712
82			0			-1			4.79129			-0.208712			-0.208712
83			0			-1			4.79129			-0.208712			-0.208712
84			0			-1			4.79129			-0.208712			-0.208712
85			0			-1			4.79129			-0.208712			-0.208712
86			0			-1			4.79129			-0.208712			-0.208712
87			0			-1			4.79129			-0.208712			-0.208712
88			0			-1			4.79129			-0.208712			-0.208712
89			0			-1			4.79129			-0.208712			-0.208712
90			0			-1			4.79129			-0.208712			-0.208712
91			0			-1			4.79129			-0.208712			-0.208712
92			0			-1			4.79129			-0.208712			-0.208712
93			0			-1			4.79129			-0.208712			-0.208712
94			0			-1			4.79129			-0.208712			-0.208712
95			0			-1			4.79129			-0.208712			-0.208712
96			0			-1			4.79129			-0.208712			-0.208712
97			0			-1			4.79129			-0.208712			-0.208712
98			0			-1			4.79129			-0.208712			-0.208712
99			0			-1			4.79129			-0.208712			-0.208712
100			0			-1			4.79129			-0.208712			-0.208712
101			0			-1			4.79129			-0.208712			-0.208712
102			0			-1			4.79129			-0.208712			-0.208712
103			0			-1			4.79129			-0.208712			-0.208712
104			0			-1			4.79129			-0.208712			-0.208712
105			0			-1			4.79129			-0.208712			-0.208712
106			0			-1			4.79129			-0.208712			-0.208712
107			0			-1			4.79129			-0.208712			-0.208712
108			0			-1			4.79129			-0.208712			-0.208712
109			0			-1			4.79129			-0.208712			-0.208712
110			0			-1			4.79129			-0.208712			-0.208712
111			0			-1			4.79129			-0.208712			-0.208712
112			0			-1			4.79129			-0.208712			-0.208712
113			0			-1			4.79129			-0.208712			-0.208712
114			0			-1			4.79129			-0.208712			-0.208712
115			0			-1			4.79129			-0.208712			-0.208712
116			0			-1			4.79129			-0.208712			-0.208712
117			0			-1			4.79129			-0.208712			-0.208712
118			0			-1			4.79129			-0.208712			-0.208712
