0		0
0.0078125		0.212136
0.015625		0.41901
0.0234375		0.424655
0.03125		0.459763
0.0390625		0.465987
0.046875		0.466281
0.0546875		0.48134
0.0625		0.47455
0.0703125		0.482793
0.078125		0.484608
0.0859375		0.48177
0.09375		0.48949
0.101562		0.485154
0.109375		0.488461
0.117188		0.490542
0.125		0.487337
0.132812		0.49254
0.140625		0.489853
0.148438		0.490989
0.15625		0.493389
0.164062		0.490296
0.171875		0.494028
0.179688		0.492541
0.1875		0.492423
0.195312		0.494988
0.203125		0.492195
0.210938		0.494836
0.21875		0.494282
0.226562		0.493363
0.234375		0.495943
0.242188		0.493557
0.25		0.495293
0.257812		0.495484
0.265625		0.49405
0.273438		0.49651
0.28125		0.4946
0.289062		0.49555
0.296875		0.496331
0.304688		0.494594
0.3125		0.496821
0.320312		0.495431
0.328125		0.495691
0.335938		0.496922
0.34375		0.495053
0.351562		0.496952
0.359375		0.496101
0.367188		0.495762
0.375		0.49731
0.382812		0.495457
0.390625		0.496949
0.398438		0.496638
0.40625		0.495794
0.414062		0.497528
0.421875		0.495818
0.429688		0.496846
0.4375		0.497054
0.445312		0.495805
0.453125		0.4976
0.460938		0.496142
0.46875		0.496665
0.476562		0.497354
0.484375		0.495808
0.492188		0.497537
0.5		0.496425
0.507812		0.496425
0.515625		0.497536
0.523438		0.495806
0.53125		0.497351
0.539062		0.496662
0.546875		0.496137
0.554688		0.497594
0.5625		0.495799
0.570312		0.497048
0.578125		0.496838
0.585938		0.49581
0.59375		0.497519
0.601562		0.495784
0.609375		0.496627
0.617188		0.496937
0.625		0.495445
0.632812		0.497297
0.640625		0.495748
0.648438		0.496086
0.65625		0.496936
0.664062		0.495038
0.671875		0.496905
0.679688		0.495674
0.6875		0.495413
0.695312		0.496802
0.703125		0.494575
0.710938		0.496311
0.71875		0.49553
0.726562		0.494579
0.734375		0.496488
0.742188		0.494027
0.75		0.495461
0.757812		0.495269
0.765625		0.493533
0.773438		0.495918
0.78125		0.493338
0.789062		0.494256
0.796875		0.49481
0.804688		0.492168
0.8125		0.494961
0.820312		0.492395
0.828125		0.492512
0.835938		0.494
0.84375		0.490267
0.851562		0.49336
0.859375		0.49096
0.867188		0.489822
0.875		0.49251
0.882812		0.487306
0.890625		0.490511
0.898438		0.48843
0.90625		0.485122
0.914062		0.489458
0.921875		0.481738
0.929688		0.484576
0.9375		0.48276
0.945312		0.474517
0.953125		0.481307
0.960938		0.466248
0.96875		0.465953
0.976562		0.45973
0.984375		0.424622
0.992188		0.418977
1		0
