1			0			0			6			-0.166667			-0.166667
2			0			-1.15385			4.96154			-0.20155			-0.232558
3			0			-1.22857			4.98095			-0.200765			-0.246654
4			0			-1.24583			4.99571			-0.200172			-0.24938
5			0			-1.24923			4.99917			-0.200033			-0.249887
6			0			-1.24986			4.99985			-0.200006			-0.249979
7			0			-1.24997			4.99997			-0.200001			-0.249996
8			0			-1.25			4.99999			-0.2			-0.249999
9			0			-1.25			5			-0.2			-0.25
10			0			-1.25			5			-0.2			-0.25
11			0			-1.25			5			-0.2			-0.25
12			0			-1.25			5			-0.2			-0.25
13			0			-1.25			5			-0.2			-0.25
14			0			-1.25			5			-0.2			-0.25
15			0			-1.25			5			-0.2			-0.25
16			0			-1.25			5			-0.2			-0.25
17			0			-1.25			5			-0.2			-0.25
18			0			-1.25			5			-0.2			-0.25
19			0			-1.25			5			-0.2			-0.25
20			0			-1.25			5			-0.2			-0.25
21			0			-1.25			5			-0.2			-0.25
22			0			-1.25			5			-0.2			-0.25
23			0			-1.25			5			-0.2			-0.25
24			0			-1.25			5			-0.2			-0.25
25			0			-1.25			5			-0.2			-0.25
26			0			-1.25			5			-0.2			-0.25
27			0			-1.25			5			-0.2			-0.25
28			0			-1.25			5			-0.2			-0.25
29			0			-1.25			5			-0.2			-0.25
30			0			-1.25			5			-0.2			-0.25
31			0			-1.25			5			-0.2			-0.25
32			0			-1.25			5			-0.2			-0.25
33			0			-1.25			5			-0.2			-0.25
34			0			-1.25			5			-0.2			-0.25
35			0			-1.25			5			-0.2			-0.25
36			0			-1.25			5			-0.2			-0.25
37			0			-1.25			5			-0.2			-0.25
38			0			-1.25			5			-0.2			-0.25
39			0			-1.25			5			-0.2			-0.25
40			0			-1.25			5			-0.2			-0.25
41			0			-1.25			5			-0.2			-0.25
42			0			-1.25			5			-0.2			-0.25
43			0			-1.25			5			-0.2			-0.25
44			0			-1.25			5			-0.2			-0.25
45			0			-1.25			5			-0.2			-0.25
46			0			-1.25			5			-0.2			-0.25
47			0			-1.25			5			-0.2			-0.25
48			0			-1.25			5			-0.2			-0.25
49			0			-1.25			5			-0.2			-0.25
50			0			-1.25			5			-0.2			-0.25
51			0			-1.25			5			-0.2			-0.25
52			0			-1.25			5			-0.2			-0.25
53			0			-1.25			5			-0.2			-0.25
54			0			-1.25			5			-0.2			-0.25
55			0			-1.25			5			-0.2			-0.25
56			0			-1.25			5			-0.2			-0.25
57			0			-1.25			5			-0.2			-0.25
58			0			-1.25			5			-0.2			-0.25
59			0			-1.25			5			-0.2			-0.25
60			0			-1.25			5			-0.2			-0.25
61			0			-1.25			5			-0.2			-0.25
62			0			-1.25			5			-0.2			-0.25
63			0			-1.25			5			-0.2			-0.25
64			0			-1.25			5			-0.2			-0.25
65			0			-1.25			5			-0.2			-0.25
66			0			-1.25			5			-0.2			-0.25
67			0			-1.25			5			-0.2			-0.25
68			0			-1.25			5			-0.2			-0.25
69			0			-1.25			5			-0.2			-0.25
70			0			-1.25			5			-0.2			-0.25
71			0			-1.25			5			-0.2			-0.25
72			0			-1.25			5			-0.2			-0.25
73			0			-1.25			5			-0.2			-0.25
74			0			-1.25			5			-0.2			-0.25
75			0			-1.25			5			-0.2			-0.25
76			0			-1.25			5			-0.2			-0.25
77			0			-1.25			5			-0.2			-0.25
78			0			-1.25			5			-0.2			-0.25
79			0			-1.25			5			-0.2			-0.25
80			0			-1.25			5			-0.2			-0.25
81			0			-1.25			5			-0.2			-0.25
82			0			-1.25			5			-0.2			-0.25
83			0			-1.25			5			-0.2			-0.25
84			0			-1.25			5			-0.2			-0.25
85			0			-1.25			5			-0.2			-0.25
86			0			-1.25			5			-0.2			-0.25
87			0			-1.25			5			-0.2			-0.25
88			0			-1.25			5			-0.2			-0.25
89			0			-1.25			5			-0.2			-0.25
90			0			-1.25			5			-0.2			-0.25
91			0			-1.25			5			-0.2			-0.25
92			0			-1.25			5			-0.2			-0.25
93			0			-1.25			5			-0.2			-0.25
94			0			-1.25			5			-0.2			-0.25
95			0			-1.25			5			-0.2			-0.25
96			0			-1.25			5			-0.2			-0.25
97			0			-1.25			5			-0.2			-0.25
98			0			-1.25			5			-0.2			-0.25
99			0			-1.25			5			-0.2			-0.25
100			0			-1.25			5			-0.2			-0.25
101			0			-1.25			5			-0.2			-0.25
102			0			-1.25			5			-0.2			-0.25
103			0			-1.25			5			-0.2			-0.25
104			0			-1.25			5			-0.2			-0.25
105			0			-1.25			5			-0.2			-0.25
106			0			-1.25			5			-0.2			-0.25
107			0			-1.25			5			-0.2			-0.25
108			0			-1.25			5			-0.2			-0.25
109			0			-1.25			5			-0.2			-0.25
110			0			-1.25			5			-0.2			-0.25
111			0			-1.25			5			-0.2			-0.25
112			0			-1.25			5			-0.2			-0.25
113			0			-1.25			5			-0.2			-0.25
114			0			-1.25			5			-0.2			-0.25
115			0			-1.25			5			-0.2			-0.25
116			0			-1.25			5			-0.2			-0.25
117			0			-1.25			5			-0.2			-0.25
118			0			-1.25			5			-0.2			-0.25
119			0			-1.25			5			-0.2			-0.25
120			0			-1.25			5			-0.2			-0.25
121			0			-1.25			5			-0.2			-0.25
122			0			-1.25			5			-0.2			-0.25
123			0			-1.25			5			-0.2			-0.25
124			0			-1.25			5			-0.2			-0.25
125			0			-1.25			5			-0.2			-0.25
126			0			-1.25			5			-0.2			-0.25
127			0			-1.25			5			-0.2			-0.25
128			0			-1.25			6			0			-0.208333
129			-1.15385			0			4.96154			-0.232558			-0.20155
130			-1.19224			-1.19224			3.82994			-0.311293			-0.311293
131			-1.19134			-1.33162			3.81459			-0.312313			-0.349086
132			-1.19067			-1.38748			3.84789			-0.309434			-0.360582
133			-1.19051			-1.40541			3.86355			-0.30814			-0.363762
134			-1.19048			-1.41046			3.86873			-0.30772			-0.364579
135			-1.19048			-1.41176			3.87019			-0.307601			-0.364777
136			-1.19048			-1.41207			3.87058			-0.307571			-0.364823
137			-1.19048			-1.41215			3.87067			-0.307563			-0.364833
138			-1.19048			-1.41216			3.87069			-0.307562			-0.364835
139			-1.19048			-1.41217			3.87069			-0.307561			-0.364835
140			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
141			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
142			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
143			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
144			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
145			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
146			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
147			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
148			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
149			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
150			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
151			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
152			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
153			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
154			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
155			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
156			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
157			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
158			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
159			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
160			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
161			-1.19048			-1.41217			3.8707			-0.307561			-0.364835
